fish_id,group,dpf,session_minutes,n_scored_events,n_abnormal_events,n_severe_events,n_whirlpool_events,n_convulsion_events,event_seconds,manual_pts_stage_observed,dlc_mean_speed_mm_s,dlc_max_speed_mm_s,dlc_mean_tail_bend_deg,dlc_max_tail_bend_deg,dlc_mean_keypoint_likelihood,dlc_tracking_qc_pass,dlc_abnormal_event_rate_per_min,dlc_severe_event_rate_per_min,dlc_whirlpool_rate_per_min,dlc_convulsion_rate_per_min,dlc_rest_fraction,dlc_behavior_abnormality_index
LZTBI-0115,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0115,sham,6,5.0,2.0,2.0,2.0,2.0,0.0,6.744,2.0,51.175,107.16,62.74,123.98,0.96365,True,0.4,0.4,0.4,0.0,0.97752,1.133333
LZTBI-0116,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0116,sham,5,5.0,1.0,0.0,0.0,0.0,0.0,0.719,0.0,2.19,7.0,12.64,59.99,0.9584,True,0.0,0.0,0.0,0.0,0.9976033333333333,0.0
LZTBI-0117,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0117,tbi_moderate,5,5.0,6.0,5.0,3.0,2.0,1.0,17.724,3.0,34.291666666666664,87.65,47.685,151.55,0.9613499999999999,True,1.0,0.6,0.4,0.2,0.94092,1.9
LZTBI-0117,tbi_moderate,6,5.0,1.0,1.0,1.0,1.0,0.0,4.606,2.0,49.07,71.31,37.92,137.19,0.9592,True,0.2,0.2,0.2,0.0,0.9846466666666667,0.633333
LZTBI-0118,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0118,sham,5,5.0,1.0,1.0,0.0,0.0,0.0,2.2,1.0,28.09,44.27,40.06,89.17,0.9599,True,0.2,0.0,0.0,0.0,0.9926666666666667,0.166667
LZTBI-0118,sham,6,5.0,1.0,0.0,0.0,0.0,0.0,0.694,0.0,15.65,27.39,23.27,33.78,0.9536,True,0.0,0.0,0.0,0.0,0.9976866666666667,0.0
LZTBI-0119,sham,4,5.0,3.0,3.0,0.0,0.0,0.0,3.275,1.0,28.24,62.16,39.846666666666664,114.43,0.9673666666666666,True,0.6,0.0,0.0,0.0,0.9890833333333333,0.366667
LZTBI-0119,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0119,sham,6,5.0,1.0,1.0,1.0,1.0,0.0,7.475,2.0,40.23,52.37,43.82,118.31,0.9591,False,0.2,0.2,0.2,0.0,0.9750833333333333,0.633333
LZTBI-0120,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0120,sham,5,5.0,1.0,0.0,0.0,0.0,0.0,0.456,0.0,6.14,14.94,33.02,71.47,0.9505,True,0.0,0.0,0.0,0.0,0.99848,0.0
LZTBI-0120,sham,6,5.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,9.15,22.94,34.01,36.14,0.9568,True,0.0,0.0,0.0,0.0,0.9985,0.0
LZTBI-0121,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0121,tbi_moderate,5,5.0,3.0,1.0,0.0,0.0,0.0,4.319,1.0,16.033333333333335,66.07,23.236666666666668,108.29,0.9559666666666667,True,0.2,0.0,0.0,0.0,0.9856033333333334,0.166667
LZTBI-0121,tbi_moderate,6,5.0,1.0,0.0,0.0,0.0,0.0,0.487,0.0,4.18,10.49,32.28,31.66,0.9501,True,0.0,0.0,0.0,0.0,0.9983766666666667,0.0
LZTBI-0122,tbi_moderate,4,5.0,1.0,1.0,0.0,0.0,0.0,2.344,1.0,43.18,80.27,41.57,53.11,0.9614,True,0.2,0.0,0.0,0.0,0.9921866666666667,0.166667
LZTBI-0122,tbi_moderate,5,5.0,1.0,1.0,0.0,0.0,0.0,2.281,1.0,23.99,45.86,42.91,84.08,0.9677,True,0.2,0.0,0.0,0.0,0.9923966666666667,0.166667
LZTBI-0122,tbi_moderate,6,5.0,1.0,0.0,0.0,0.0,0.0,0.719,0.0,8.81,18.35,23.4,38.06,0.9488,True,0.0,0.0,0.0,0.0,0.9976033333333333,0.0
LZTBI-0123,tbi_moderate,4,5.0,2.0,2.0,0.0,0.0,0.0,4.6690000000000005,1.0,31.840000000000003,65.57,28.735,91.31,0.9766,True,0.4,0.0,0.0,0.0,0.9844366666666666,0.266667
LZTBI-0123,tbi_moderate,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0123,tbi_moderate,6,5.0,2.0,1.0,0.0,0.0,0.0,1.9929999999999999,1.0,16.25,35.14,26.41,89.27,0.9647,True,0.2,0.0,0.0,0.0,0.9933566666666667,0.166667
LZTBI-0124,tbi_low,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0124,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0124,tbi_low,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0125,tbi_high,4,5.0,1.0,1.0,0.0,0.0,0.0,2.331,1.0,29.21,58.12,34.27,60.56,0.9705,True,0.2,0.0,0.0,0.0,0.99223,0.166667
LZTBI-0125,tbi_high,5,5.0,2.0,2.0,2.0,0.0,2.0,8.356,3.0,38.715,96.58,73.34,170.29,0.94285,True,0.4,0.4,0.0,0.4,0.9721466666666667,1.2
LZTBI-0125,tbi_high,6,5.0,3.0,2.0,1.0,0.0,1.0,4.306,3.0,21.666666666666668,81.86,48.333333333333336,148.71,0.9666666666666667,True,0.4,0.2,0.0,0.2,0.9856466666666667,0.8
LZTBI-0126,tbi_high,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0126,tbi_high,5,5.0,2.0,1.0,0.0,0.0,0.0,3.544,1.0,20.09,51.14,38.16,60.71,0.9548000000000001,True,0.2,0.0,0.0,0.0,0.9881866666666667,0.166667
LZTBI-0126,tbi_high,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0127,tbi_low,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0127,tbi_low,5,5.0,1.0,0.0,0.0,0.0,0.0,0.544,0.0,9.78,25.11,14.31,59.18,0.9818,True,0.0,0.0,0.0,0.0,0.9981866666666667,0.0
LZTBI-0127,tbi_low,6,5.0,1.0,1.0,0.0,0.0,0.0,1.387,1.0,40.68,91.0,30.58,108.6,0.9617,True,0.2,0.0,0.0,0.0,0.9953766666666667,0.166667
LZTBI-0128,tbi_moderate,4,5.0,2.0,1.0,0.0,0.0,0.0,1.931,1.0,22.064999999999998,71.77,25.42,96.96,0.9701,True,0.2,0.0,0.0,0.0,0.9935633333333334,0.166667
LZTBI-0128,tbi_moderate,5,5.0,2.0,0.0,0.0,0.0,0.0,1.1680000000000001,0.0,4.93,16.7,18.119999999999997,72.43,0.97095,True,0.0,0.0,0.0,0.0,0.9961066666666667,0.0
LZTBI-0128,tbi_moderate,6,5.0,5.0,5.0,3.0,2.0,1.0,20.538,3.0,45.05800000000001,98.44,54.168000000000006,175.28,0.96042,True,1.0,0.6,0.4,0.2,0.93154,1.9
LZTBI-0129,tbi_low,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0129,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0129,tbi_low,6,5.0,1.0,1.0,1.0,1.0,0.0,4.631,2.0,66.39,103.01,76.58,92.61,0.9563,False,0.2,0.2,0.2,0.0,0.9845633333333333,0.633333
LZTBI-0130,sham,4,5.0,1.0,0.0,0.0,0.0,0.0,0.369,0.0,11.72,21.49,33.43,50.88,0.956,True,0.0,0.0,0.0,0.0,0.99877,0.0
LZTBI-0130,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0130,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0131,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0131,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0131,sham,6,5.0,1.0,0.0,0.0,0.0,0.0,0.362,0.0,14.99,37.41,20.32,52.68,0.9567,True,0.0,0.0,0.0,0.0,0.9987933333333333,0.0
LZTBI-0132,tbi_high,4,5.0,1.0,0.0,0.0,0.0,0.0,0.431,0.0,5.99,12.15,16.73,36.76,0.9782,True,0.0,0.0,0.0,0.0,0.9985633333333334,0.0
LZTBI-0132,tbi_high,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0132,tbi_high,6,5.0,2.0,2.0,2.0,1.0,1.0,13.318000000000001,3.0,41.83,114.58,77.66,164.15,0.96045,True,0.4,0.4,0.2,0.2,0.9556066666666667,1.2
LZTBI-0133,tbi_high,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0133,tbi_high,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0133,tbi_high,6,5.0,3.0,2.0,2.0,0.0,2.0,9.149999999999999,3.0,23.846666666666668,90.7,58.953333333333326,164.83,0.9556999999999999,True,0.4,0.4,0.0,0.4,0.9695,1.2
LZTBI-0134,tbi_high,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0134,tbi_high,5,5.0,2.0,0.0,0.0,0.0,0.0,1.138,0.0,9.42,31.33,21.685000000000002,57.52,0.9763,True,0.0,0.0,0.0,0.0,0.9962066666666667,0.0
LZTBI-0134,tbi_high,6,5.0,2.0,2.0,2.0,1.0,1.0,12.412,3.0,50.010000000000005,108.42,68.655,124.96,0.96585,True,0.4,0.4,0.2,0.2,0.9586266666666666,1.2
LZTBI-0135,tbi_low,4,5.0,1.0,0.0,0.0,0.0,0.0,0.256,0.0,2.75,7.0,8.71,52.97,0.9551,True,0.0,0.0,0.0,0.0,0.9991466666666666,0.0
LZTBI-0135,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0135,tbi_low,6,5.0,4.0,4.0,2.0,2.0,0.0,17.657,2.0,43.285,91.37,43.965,140.03,0.96035,True,0.8,0.4,0.4,0.0,0.9411433333333333,1.333333
LZTBI-0136,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0136,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0136,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0137,tbi_low,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0137,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0137,tbi_low,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0138,tbi_high,4,5.0,2.0,1.0,0.0,0.0,0.0,1.963,1.0,19.75,51.78,31.25,103.83,0.9819,True,0.2,0.0,0.0,0.0,0.9934566666666667,0.166667
LZTBI-0138,tbi_high,5,5.0,1.0,0.0,0.0,0.0,0.0,0.806,0.0,7.72,12.51,12.23,45.39,0.9492,True,0.0,0.0,0.0,0.0,0.9973133333333334,0.0
LZTBI-0138,tbi_high,6,5.0,1.0,1.0,0.0,0.0,0.0,2.181,1.0,31.91,50.77,27.75,92.6,0.9681,True,0.2,0.0,0.0,0.0,0.99273,0.166667
LZTBI-0139,tbi_moderate,4,5.0,1.0,1.0,0.0,0.0,0.0,1.925,1.0,27.38,47.51,32.64,91.41,0.9536,True,0.2,0.0,0.0,0.0,0.9935833333333334,0.166667
LZTBI-0139,tbi_moderate,5,5.0,1.0,0.0,0.0,0.0,0.0,0.381,0.0,12.63,26.92,19.77,27.05,0.9599,True,0.0,0.0,0.0,0.0,0.99873,0.0
LZTBI-0139,tbi_moderate,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0140,tbi_moderate,4,5.0,1.0,0.0,0.0,0.0,0.0,0.656,0.0,13.32,29.56,17.88,82.37,0.9615,True,0.0,0.0,0.0,0.0,0.9978133333333333,0.0
LZTBI-0140,tbi_moderate,5,5.0,2.0,1.0,0.0,0.0,0.0,1.9380000000000002,1.0,19.7,46.74,34.19,119.33,0.97,True,0.2,0.0,0.0,0.0,0.99354,0.166667
LZTBI-0140,tbi_moderate,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0141,tbi_low,4,5.0,1.0,0.0,0.0,0.0,0.0,0.337,0.0,4.85,9.86,18.06,60.11,0.9661,True,0.0,0.0,0.0,0.0,0.9988766666666666,0.0
LZTBI-0141,tbi_low,5,5.0,2.0,1.0,0.0,0.0,0.0,3.894,1.0,19.13,65.97,21.55,96.88,0.9630000000000001,True,0.2,0.0,0.0,0.0,0.98702,0.166667
LZTBI-0141,tbi_low,6,5.0,1.0,1.0,0.0,0.0,0.0,0.981,1.0,43.2,78.74,34.33,78.72,0.9787,True,0.2,0.0,0.0,0.0,0.99673,0.166667
LZTBI-0142,tbi_low,4,5.0,1.0,1.0,0.0,0.0,0.0,1.738,1.0,32.07,65.87,52.25,96.74,0.9577,True,0.2,0.0,0.0,0.0,0.9942066666666667,0.166667
LZTBI-0142,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0142,tbi_low,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0143,tbi_high,4,5.0,1.0,0.0,0.0,0.0,0.0,0.388,0.0,12.63,25.9,29.23,29.58,0.951,True,0.0,0.0,0.0,0.0,0.9987066666666666,0.0
LZTBI-0143,tbi_high,5,5.0,1.0,1.0,0.0,0.0,0.0,1.463,1.0,30.39,51.02,45.47,94.34,0.9837,True,0.2,0.0,0.0,0.0,0.9951233333333334,0.166667
LZTBI-0143,tbi_high,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0144,sham,4,5.0,1.0,0.0,0.0,0.0,0.0,0.475,0.0,12.98,23.11,25.0,75.2,0.9508,True,0.0,0.0,0.0,0.0,0.9984166666666666,0.0
LZTBI-0144,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0144,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0145,sham,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0145,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0145,sham,6,5.0,2.0,1.0,0.0,0.0,0.0,3.906,1.0,21.955000000000002,50.45,27.45,103.77,0.97065,True,0.2,0.0,0.0,0.0,0.98698,0.166667
LZTBI-0146,tbi_high,4,5.0,1.0,0.0,0.0,0.0,0.0,0.213,0.0,4.47,11.15,17.25,45.73,0.9737,True,0.0,0.0,0.0,0.0,0.99929,0.0
LZTBI-0146,tbi_high,5,5.0,1.0,0.0,0.0,0.0,0.0,0.919,0.0,8.22,21.14,18.23,72.4,0.98,True,0.0,0.0,0.0,0.0,0.9969366666666667,0.0
LZTBI-0146,tbi_high,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0147,tbi_low,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0147,tbi_low,5,5.0,1.0,0.0,0.0,0.0,0.0,0.769,0.0,2.0,7.0,11.74,84.63,0.9808,True,0.0,0.0,0.0,0.0,0.9974366666666666,0.0
LZTBI-0148,tbi_high,4,5.0,1.0,1.0,1.0,0.0,1.0,7.325,3.0,55.11,107.72,66.65,136.73,0.9766,True,0.2,0.2,0.0,0.2,0.9755833333333334,0.7
LZTBI-0148,tbi_high,5,5.0,4.0,4.0,4.0,2.0,2.0,22.074,3.0,49.2275,107.58,71.1075,138.57,0.965725,True,0.8,0.8,0.4,0.4,0.92642,2.2
LZTBI-0148,tbi_high,6,5.0,3.0,2.0,2.0,0.0,2.0,12.575,3.0,24.183333333333337,92.44,48.413333333333334,164.33,0.9532333333333334,True,0.4,0.4,0.0,0.4,0.9580833333333333,1.2
LZTBI-0149,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0149,tbi_moderate,5,5.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,21.55,29.19,33.54,88.62,0.9816,True,0.2,0.0,0.0,0.0,0.995,0.166667
LZTBI-0149,tbi_moderate,6,5.0,1.0,0.0,0.0,0.0,0.0,0.213,0.0,2.71,7.0,22.41,77.99,0.9615,True,0.0,0.0,0.0,0.0,0.99929,0.0
LZTBI-0150,tbi_high,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0150,tbi_high,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0150,tbi_high,6,5.0,2.0,2.0,2.0,1.0,1.0,7.425,3.0,34.675,103.65,48.3,144.69,0.96715,True,0.4,0.4,0.2,0.2,0.97525,1.2
LZTBI-0151,tbi_high,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0151,tbi_high,5,5.0,1.0,1.0,0.0,0.0,0.0,2.975,1.0,33.19,67.58,36.41,77.62,0.9844,True,0.2,0.0,0.0,0.0,0.9900833333333333,0.166667
LZTBI-0151,tbi_high,6,5.0,4.0,4.0,2.0,2.0,0.0,11.219,2.0,46.515,92.79,56.5025,140.84,0.9595,True,0.8,0.4,0.4,0.0,0.9626033333333334,1.333333
LZTBI-0152,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0152,tbi_moderate,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0152,tbi_moderate,6,5.0,1.0,0.0,0.0,0.0,0.0,0.731,0.0,9.82,24.99,12.66,39.47,0.9578,True,0.0,0.0,0.0,0.0,0.9975633333333334,0.0
LZTBI-0153,tbi_moderate,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0153,tbi_moderate,5,5.0,1.0,0.0,0.0,0.0,0.0,0.556,0.0,13.38,33.19,24.26,54.13,0.9639,True,0.0,0.0,0.0,0.0,0.9981466666666666,0.0
LZTBI-0153,tbi_moderate,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0154,tbi_moderate,4,5.0,2.0,0.0,0.0,0.0,0.0,1.112,0.0,8.870000000000001,19.42,15.98,83.24,0.9641,True,0.0,0.0,0.0,0.0,0.9962933333333334,0.0
LZTBI-0154,tbi_moderate,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0154,tbi_moderate,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0155,sham,4,5.0,1.0,0.0,0.0,0.0,0.0,0.262,0.0,3.97,8.98,20.21,35.0,0.9745,True,0.0,0.0,0.0,0.0,0.9991266666666667,0.0
LZTBI-0155,sham,5,5.0,1.0,0.0,0.0,0.0,0.0,0.3,0.0,8.57,20.05,21.2,61.67,0.9808,True,0.0,0.0,0.0,0.0,0.999,0.0
LZTBI-0155,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0156,tbi_high,4,5.0,1.0,1.0,1.0,0.0,1.0,2.169,3.0,38.86,88.95,98.63,137.49,0.9567,True,0.2,0.2,0.0,0.2,0.99277,0.7
LZTBI-0156,tbi_high,5,5.0,2.0,2.0,2.0,1.0,1.0,10.281,3.0,34.0,114.04,69.095,135.23,0.94705,True,0.4,0.4,0.2,0.2,0.96573,1.2
LZTBI-0156,tbi_high,6,5.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,17.17,38.09,22.91,44.96,0.979,True,0.0,0.0,0.0,0.0,0.9975,0.0
LZTBI-0157,sham,4,5.0,1.0,1.0,1.0,1.0,0.0,5.963,2.0,61.31,105.31,62.2,89.71,0.9542,True,0.2,0.2,0.2,0.0,0.9801233333333333,0.633333
LZTBI-0157,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0157,sham,6,5.0,3.0,2.0,2.0,1.0,1.0,8.25,3.0,25.98,92.1,63.75,164.32,0.9709333333333333,True,0.4,0.4,0.2,0.2,0.9725,1.2
LZTBI-0158,tbi_low,4,5.0,1.0,1.0,0.0,0.0,0.0,3.138,1.0,38.42,75.59,20.99,107.05,0.9839,True,0.2,0.0,0.0,0.0,0.98954,0.166667
LZTBI-0158,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0158,tbi_low,6,5.0,1.0,0.0,0.0,0.0,0.0,0.894,0.0,2.73,7.0,8.23,84.51,0.9713,True,0.0,0.0,0.0,0.0,0.99702,0.0
LZTBI-0159,tbi_moderate,4,5.0,4.0,3.0,0.0,0.0,0.0,6.113,1.0,18.142500000000002,50.39,32.7025,75.39,0.9598,True,0.6,0.0,0.0,0.0,0.9796233333333333,0.366667
LZTBI-0159,tbi_moderate,5,5.0,1.0,0.0,0.0,0.0,0.0,0.787,0.0,7.75,16.43,24.73,59.86,0.9837,True,0.0,0.0,0.0,0.0,0.9973766666666667,0.0
LZTBI-0159,tbi_moderate,6,5.0,2.0,2.0,0.0,0.0,0.0,3.3129999999999997,1.0,21.79,51.03,34.675,106.5,0.9658,True,0.4,0.0,0.0,0.0,0.9889566666666667,0.266667
LZTBI-0160,tbi_low,4,5.0,3.0,0.0,0.0,0.0,0.0,1.4689999999999999,0.0,10.243333333333334,37.94,20.48333333333333,84.29,0.9598333333333334,True,0.0,0.0,0.0,0.0,0.9951033333333333,0.0
LZTBI-0160,tbi_low,5,5.0,1.0,1.0,1.0,1.0,0.0,3.194,2.0,57.85,78.6,75.57,84.06,0.9478,True,0.2,0.2,0.2,0.0,0.9893533333333333,0.633333
LZTBI-0160,tbi_low,6,5.0,2.0,2.0,2.0,1.0,1.0,13.75,3.0,45.495,110.49,59.295,133.66,0.96375,True,0.4,0.4,0.2,0.2,0.9541666666666667,1.2
LZTBI-0161,tbi_low,4,5.0,1.0,1.0,0.0,0.0,0.0,2.175,1.0,30.33,49.07,52.3,108.36,0.953,True,0.2,0.0,0.0,0.0,0.99275,0.166667
LZTBI-0161,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0161,tbi_low,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0162,tbi_low,4,5.0,1.0,1.0,0.0,0.0,0.0,3.05,1.0,19.75,30.43,24.33,101.32,0.978,True,0.2,0.0,0.0,0.0,0.9898333333333333,0.166667
LZTBI-0162,tbi_low,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0162,tbi_low,6,5.0,1.0,0.0,0.0,0.0,0.0,0.975,0.0,6.72,10.91,10.7,79.58,0.9654,True,0.0,0.0,0.0,0.0,0.99675,0.0
LZTBI-0163,tbi_high,4,5.0,1.0,0.0,0.0,0.0,0.0,0.363,0.0,3.55,9.73,11.54,66.53,0.967,True,0.0,0.0,0.0,0.0,0.99879,0.0
LZTBI-0163,tbi_high,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0163,tbi_high,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0164,sham,4,5.0,1.0,1.0,0.0,0.0,0.0,0.619,1.0,22.99,37.13,40.66,71.96,0.9825,True,0.2,0.0,0.0,0.0,0.9979366666666667,0.166667
LZTBI-0164,sham,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0164,sham,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,0.0,0.0,0.0,0.0,1.0,0.0
LZTBI-0165,tbi_high,4,5.0,7.0,4.0,4.0,3.0,1.0,18.669,3.0,34.15571428571429,89.51,43.83,158.92,0.9622142857142857,True,0.8,0.8,0.6,0.2,0.93777,2.2
